title,genre,subgenre,description,thumbnail,age_rating,cast
라이프 온 마스,드라마,"타임슬립, 범죄 스릴러_수사극","2018년, 괴한의 총격으로 쓰러진 형사는 꿈인지 현실인지 알 수 없는 1988년에 깨어나게 된다. 기억을 찾으려는 2018년 형사가 1988년 형사와 만나 함께 사건을 해결하며 자신이 쫓던 연쇄살인마의 흔적을 발견하고, 잃어버린 기억의 비밀에 다가서게 되는데...",https://image.tmdb.org/t/p/w500/jcSulDrfPtamxCtTCh2ZGxT79zy.jpg,15세 이상,"정경호, 박성웅, 고아성, 오대환, 로종현"
쇼생크 탈출,영화,"드라마, 스릴러","촉망받는 은행 간부 앤디 듀프레인은 아내와 그녀의 정부를 살해했다는 누명을 쓴다. 주변의 증언과 살해 현장의 그럴듯한 증거들로 그는 종신형을 선고받고 악질범들만 수용한다는 지옥같은 교도소 쇼생크로 향한다. 인간 말종 쓰레기들만 모인 그곳에서 그는 이루 말할 수 없는 억압과 짐승보다 못한 취급을 당한다. 그러던 어느 날, 간수의 세금을 면제받게 해 준 덕분에 그는 일약 교도소의 비공식 회계사로 일하게 된다. 그 와중에 교도소 소장은 죄수들을 이리저리 부리면서 검은 돈을 긁어 모으고 앤디는 이 돈을 세탁하여 불려주면서 그의 돈을 관리하는데...",https://image.tmdb.org/t/p/w500/oAt6OtpwYCdJI76AVtVKW1eorYx.jpg,15세 이상,"팀 로빈스, 모건 프리먼, 밥 건튼, 윌리엄 새들러, 클랜시 브라운"
댄싱퀸,영화,"드라마, 로맨스, 코미디","왕년의 신촌 마돈나 정화 앞에 댄스 가수가 될 수 있는 일생 일대의 기회가 찾아온다. 하지만 오랜 꿈을 향한 도전의 설렘도 잠시, 남편 정민은 ‘서울 시장 후보로 출마하게 되었다!’고 폭탄 선언을 한다. 서울 시장 후보의 부인과 화려한 댄싱퀸즈의 리더 사이에서 남편도 모르는 위험천만, 다이나믹한 이중생활이 시작되는데...",https://image.tmdb.org/t/p/w500/t0TmIy5LfKvU6qDoBXPTvvQm4oM.jpg,12세 이상,"엄정화, 황정민, 이한위, 정성화, 라미란"
러시아워,영화,"액션, 코미디, 스릴러","LA 한복판에서 홍콩 고위 관리인 안(Consul Han: 취 마 분)의 딸이 납치된다. 수사에 나선 FBI는 납치사건을 조속히 해결하기 위해 대대적인 수사에 나서지만 납치범에 관한 어떠한 단서도 발견하지 못한다. 안은 FBI에게 그의 오랜 친구이자 홍콩 경찰청 최고의 형사 리(Detective Inspector Lee: 성룡 분)를 사건에 투입할 것을 강력히 제안한다. 마지못해 FBI는 안의 제안을 수락하지만 홍콩 출신의 강력반 형사 리가 사건 해결에 별 도움이 되지 않을 것으로 판단, LA 경찰청의 사고뭉치 형사 카터(Detective James Carter: 크리스 터커 분)를 그의 파트너로 선정한다. 하지만 리와 카터는 사건 해결은 커녕 서로 판이한 성격탓에 첫 만남부터 사사건건 충돌한다. 그러던 어느날, 안과 FBI는 납치범으로 추측되는 한 단체로부터 괴전화를 받는다. 전화 추적 장치로 납치범의 위치를 파악한 FBI는 대대적인 테러진압반을 출동시키지만 납치범들은 이미 사라지고 출동대원들은 모두 사건현장에서 폭발사 당한다. 같은 시간, 리는 먼 발치에서 폭파 현장을 황급히 벗어나는 낯선 남자를 발견, 직감적으로 그가 이번 사건과 연계되었다고 판단하고 추적하지만 끝내 놓치고 만다. 더 이상 FBI를 믿을 수 없다고 판단한 리와 카터. 둘은 직접 납치범들을 찾아 나서 결국 납치범의 정체는 수년전, 리가 놓친 홍콩 최대 규모의 마약 조직 보스 준타오(JunTao: 데이비드 워너 분)였다는 것을 알게 된다. 리와 카터는 수소문 끝에 준타오의 아지트를 발견, 현장에 침입하지만 카터의 경솔한 공격으로 오히려 둘은 위기에 처한다.",https://image.tmdb.org/t/p/w500/pDBNXUOiLKHTtEUwI4OFvPMSlDY.jpg,12세 이상,"성룡, 크리스 터커, 톰 윌킨슨, 티지 마, 켄 렁"
쿵푸허슬,영화,"액션, 코미디","나찰교의 화운사신 계승 대전 당일, 흑우회의 주작이 나찰교를 공격해 노사신 부자가 부상을 당하는 참사라 벌어진다. 소사신 서성천송은 위룡옥으로 피신해 항룡십팔장을 익히려 하는데...",https://image.tmdb.org/t/p/w500/t2kLw9ChAvNOKOEwDPYnqJbeAKn.jpg,15세 이상,"브루스 량 샤오룽, 위안 추, 톈 니우, 챠우 치링, 양 보샤오"
대부1,영화,드라마,"1940년대 뉴욕을 배경으로, 마피아 '코르레오네' 패밀리의 이야기를 그린 영화.",https://upload.wikimedia.org/wikipedia/ko/thumb/f/f0/%EB%8C%80%EB%B6%801.jpg/250px-%EB%8C%80%EB%B6%801.jpg,19세 이상,"말론 브란도, 알 파치노, 로버트 듀발"
쿵푸허슬2,영화,"액션, 판타지, 코미디","조 왕조 40년, 불사의 힘을 가진 흑봉황이 세상에 나타나자 화운사신이 아수라 가면에 그 힘을 봉인하였다. 천 년 후, 부활한 아수라 가면은 세상을 삼키려 하고 숨어있던 영웅들은 이를 막기 위해 모습을 드러낸다.",https://image.tmdb.org/t/p/w500/2qp6VY5AHWaRQcPd411XhqvIHh5.jpg,15세 이상,"브루스 량 샤오룽, 원화, 원추, 양보샤오, 지나 블라후소바"
디스트릭트 9,영화,SF,"남아공 상공에 불시착한 외계인들은 요하네스버그 인근 지역 외계인 수용구역 ‘디스트릭트 9’에 임시 수용된 채 28년 동안 인간의 통제를 받게 된다. 외계인 관리국 MNU는 외계인들로 인해 무법지대로 변해버린 ‘디스트릭트 9’을 강제 철거하기로 결정하고, 프로젝트를 추진하던 중 책임자 비커스가 외계물질에 노출되는 사고를 당한다. 유전자 변이를 일으키면서 외계인으로 변해가는 비커스. 정부는 비커스가 외계 신무기를 가동시킬 수 있는 유일한 인물이라는 것을 알고 비밀리에 그를 추적하기 시작한다. 정부의 감시시스템이 조여오는 가운데, 비커스는 외계인 수용 구역 ‘디스트릭트 9’으로 숨어드는데…",https://image.tmdb.org/t/p/w500/gzMNQLELXzlssBUuTrZV3WmqBQO.jpg,19세 이상,"샬토 코플리, 제이슨 코프, 나탈리 볼트, 실베인 스트라이크, 엘리자베스 엠칸다위"
최면,영화,"공포, 스릴러",학교생활에 충실한 영문과 대학생 도현. 우연히 편입생 진호를 통해 최면에 관심을 가지게 되고 최교수에 의해 최면 치료를 받게 된다. 그러나 최면 체험 이후 그는 알 수 없는 기억의 환영을 보기 시작하고 친구들도 하나 둘 이상한 환영에 시달리다 의문의 사건을 맞이한다.,https://image.tmdb.org/t/p/w500/basTHSgrqoKieDn6XmBwtViVjHR.jpg,15세 이상,"데이비드 리, 신지원, 김도훈, 남민우, 김남우"
마파도,영화,코미디,"160억을 들고 잠적한 한 여자를 찾아 모범 건달 재철(이정진)과 비리 형사 충수(이문식)는 지도에도 없는 수상한 섬 ‘마파도’로 낚시꾼으로 위장, 잠복해 들어간다. 섬 전체인구 5명, 구성성비 여자 100%, 공동생산, 공동분배, 공동사역, 공동소유로 살아가는 이상한 섬 마파도. 그곳에서 뜻밖의 강적을 만났으니, 바로 20년간 남자구경 못해본 엽기적인 다섯 할매들! 재철과 충수는 과연, 순박한 표정으로 은근슬쩍 노동을 강요하는 다섯 할매들의 가공할내공(?)에 맞서서 무사히 임무를 완수할 수 있을 것인가!",https://image.tmdb.org/t/p/w500/mlB0n9zom3qlK7TWxgoWqltohH2.jpg,15세 이상,"이문식, 이정진, 길해연, 김수미, 여운계"
47미터 2,영화,"공포, 스릴러","물에 잠긴 고대 마야의 수중도시 '시발바'를 향해 짜릿한 동굴 다이빙에 나선 '미아'와 친구들은 예기치 못한 사고로 미로 같은 동굴 속에 갇혀 헤매던 중 오랜 시간 굶주린 블라인드 샤크와 맞닥뜨리게 된다. 산소도, 탈출구도 없는 칠흑 같은 어둠 속에 갇힌 이들은 눈 보다 예민한 제3의 감각으로 좁혀오는 상어떼를 피해 목숨을 건 극한의 숨바꼭질을 시작하는데...",https://image.tmdb.org/t/p/w500/nHTRmzwjKCtVX8Qmp0tMYwfVtg0.jpg,15세 이상,"소피 넬리스, 시스틴 로즈 스탤론, 브리안느 쥬, 코린 폭스"
화산고,영화,"액션, 코미디","때는 화산 108년. 교실에선 분필이 총알처럼 날아다니고 운동장에서는 학생과 선생이 공중에 떠 무술을 겨루고 있다. 전교생이 고수인 화산고에서는 찻잎이 용의 형상을 그리며 움직인다든지, 손가락 하나 대지 않아도 복도의 유리창이 가루가 되도록 깨진다든지 하는 일은 놀랄만한 일이 아니다. 전설의 무림비서 ‘사비망록’. 화산고에는 무림비서 '사비망록'을 얻는 자 천하를 얻는다는 전설이 면면히 이어져 내려오는데, 교장 장오자가 17년간 계속된 전교사화의 대환란을 사비망록으로 잠재웠다하여 더욱 유명하다. 겉으로 보기엔 평온해 보이는 화산고. 그러나 교장의 자리를 호시탐탐 엿보는 교감과 화산 역사상 최단기간내 학원을 평정한 송학림, 화산의 1인자를 꿈꾸는 역도부 주장 장량 등이 사비망록을 차지하기 위해 팽팽한 대결을 벌이고 있다. 비바람 불고 천둥번개 치던 어느날, 화산고에는 타고난 공력을 주체하지 못해 여덟 번이나 퇴학을 맞은 김경수가 전학을 온다. 본의 아니게 문제아가 된 경수는 화산고에서 만큼은 무슨 일이 있어도 졸업하겠다는 각오다. 하지만 전교생이 고수인 화산고에서 녀석의 내공을 읽지 못 할 리가 만무하다. 분출 직전의 화산은 그를 태풍의 눈으로 여기는데. 한편, 검도부 주장 유채이에게 한눈에 반한 경수는 사비망록을 두고 벌어지는 화산의 격렬한 풍운 속에서 무사히 졸업을 할 수 있을까?",https://image.tmdb.org/t/p/w500/qKZAWMGJ4S6ijzV0d1P6xOW4xFD.jpg,12세 이상,"장혁, 신민아, 김형종, 변희봉, 허준호"
롱 리브 더 킹 목포 영웅,영화,"액션, 코미디, 스릴러","거대 조직의 보스로 거침 없이 살고 있는 장세출은 철거 용역으로 나간 재건설 반대 시위 현장에서 만난 강단 있는 변호사 강소현의 일침으로 그녀가 원하는 ‘좋은 사람’이 되기로 마음 먹는다. 모든 것을 내려놓고 새사람이 되기 위해 노력하던 장세출은 우연히 버스 추락 사고에서 온 몸으로 시민을 구하며 일약 목포 영웅으로 떠오르게 되고, 예기치 못한 사건으로 국회의원에 출마하게 된다. 발로 뛰며 점점 시민의 마음을 움직인 장세출의 입지가 높아지자, 목포에서 3선을 노리던 반대파 후보 최만수는 장세출을 눈엣가시로 여기고 그를 저지하기 위해 장세출의 라이벌 조직 보스 조광춘과 손을 잡고 음모를 계획하는데….",https://image.tmdb.org/t/p/w500/afXCxF8OtebmfLB1NJIUWPM0ZxZ.jpg,15세 이상,"김래원, 원진아, 진선규, 최귀화, 최무성"
나쁜 녀석들 더 무비,영화,"액션, 스릴러","교도소 호송차량이 전복되고 최악의 범죄자들이 탈주하는 사상 초유의 사건이 발생한다. 이에 경찰은 수감 중인 범죄자가 흉악범을 잡는 극비 프로젝트인 ‘특수범죄수사과’를 다시 소집한다. 오구탁 반장은 과거 함께 활약했던 전설의 주먹 박웅철을 찾아가고, 감성 사기꾼 곽노순과 전직 형사 고유성을 영입해 새로운 팀을 구성한다. 새로운 멤버들이 합류해 더욱 강력하고 치밀하고 독해진 나쁜 녀석들. 이 사건을 파헤칠수록 배후에 거대한 범죄조직이 있다는 것을 직감한 그들은 더 나쁜 놈들을 소탕하기 위해 움직이기 시작하는데…",https://image.tmdb.org/t/p/w500/m8jIFKcZK8MiEf79O8f3BrI5IUz.jpg,15세 이상,"돈 리, 김상중, 김아중, 장기용, 박효준"
28주 후,영화,"공포, SF, 스릴러","인간을 좀비로 만드는 분노 바이러스가 영국을 휩쓸고 지나간 후 6개월이 지난 시점. 미국 군대가 바이러스와의 전쟁을 선언한 뒤 마치 그들이 승리를 거둔 듯해 보인다. 그리고 점차 도시는 질서를 되찾는다. 런던을 떠났던 시민들은 점차 도시로 돌아오고, 헤어졌던 가족은 재회의 기쁨을 나눈다. 하지만, 사실 바이러스는 죽지 않았고, 사람들이 모르는 사이 다시금 도시를 초토화 시키려고 하는데..",https://image.tmdb.org/t/p/w500/2BflgoKrzMMoVgn9md0uSPJ0GTU.jpg,19세 이상,"로버트 칼라일, 로즈 번, 제레미 레너, 매킨토시 머글턴, 이모겐 푸츠"
중계방송 이종석 국정원장 후보자 인사청문회,보도,보도,중계방송 이종석 국정원장 후보자 인사청문회,정보 없음,전체 이용가,정보 없음
먹고 보는 형제들,예능,버라이어티,"먹방 역사의 한 획을 그었던 ‘그 녀석들’ 김준현X문세윤이 다시 뭉친다! 주어진 것은 오로지 여행 기간 뿐 여행지부터 계획, 촬영, 섭외까지 다 먹보들의 몫! 먹고, 보고, 즐기는 먹 보 형제 김준현x문세윤의 리얼 해외 먹방 여행기!",https://image.tmdb.org/t/p/w500/tBWn5bAG2Nq009OErJu3Dmp7w8U.jpg,15세 이상,"김준현, 문세윤, 김선호, 정혁, 엄지윤"
틈만나면,예능,버라이어티,"일상 속 마주하는 잠깐의 틈새시간 사이에 '틈만 나면,'의 프로군단이 찾아가 행운을 선물하는 틈새 공략 로드 버라이어티",https://image.tmdb.org/t/p/w500/sHmyHLY9bRWqXEvBAivaFlAGwbT.jpg,15세 이상,"유재석, 유연석"
지볶행 커플의 탄생,예능,연애리얼리티,지볶행 커플의 좌충우돌 커플 탄생 과정을 담은 리얼리티 예능 프로그램,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20250613_52%2F1749786268380vVsuu_JPEG%2F421b5045f4b82bd6294f924ded90c615.jpg,15세 이상,"이이경, 김원훈, 이세희"
슬기로운 의사생활 시즌2,드라마,"휴먼, 의학, 청춘",99학번 의대 동기 5인방의 병원에서의 일상과 우정을 그린 이야기.,https://search.pstatic.net/common?type=f&size=176x244&quality=100&direct=true&src=https%3A%2F%2Fcsearch-phinf.pstatic.net%2F20250123_219%2F1737621954215qCYWB_JPEG%2Fb71acaa4bf950602e1b48873af0e21a4.jpg,15세 이상,"조정석, 유연석, 정경호, 김대명, 전미도"
식스센스 시티투어,예능,코미디,"<식스센스>가 ‘시티투어’로 돌아왔다! SNS를 점령한 핫플, 트렌디한 이슈들을 찾아 떠나는 특별한 여행 속에 단 하나의 가짜가 숨어 있다! 유재석X송은이X고경표X미미의 레전드 입담 4인방의 도심 속 가짜 찾기 여행!",https://image.tmdb.org/t/p/w500/ytABly0xgjR46X0qOzv3pvXHsr3.jpg,15세 이상,"송은이, 유재석, 고경표, 미미"
루키,영화,드라마,"치명적인 어깨 부상으로 인해 야구선수의 꿈을 접은 채 한 아이의 아빠로, 남편으로, 학생들을 가르치는 선생님으로 살아온 짐 모리스. 젊은 날의 꿈을 버리지 못하고 해질 무렵이면 혼자서 투구연습을 하던 그에게 메이저리그 트라이 아웃이라는 운명적인 기회가 찾아온다. 마운드에 선 순간 그에게 쏟아진 것은 비웃음 뿐이었지만 시속 157km를 초과하는 광속구가 허공을 가르는 순간 모든 야유는 탄성으로 바뀌고 마는데...!",https://image.tmdb.org/t/p/w500/3hoG9Emp1yWtHfxVRVkWt7Cjrq1.jpg,전체 이용가,"데니스 퀘이드, 레이첼 그리피스, 제이 헤르난데스, 베스 그랜트, 앤거스 T. 존스"
공작성사청동심,드라마,타임슬립,"물리천재 화니는 우연히 공작성(孔雀城)으로 타임슬립해 공작교(孔雀教)의 성사(圣使)가 된다. 이후 자신을 눈엣가시로 여기는 공작교와 신비로운 살수 조직 백화사(百花杀)사이에 휘말려들지만, 예부랑중 리무양의 도움으로 점점 위험한 상황들을 넘기며 평온을 찾아나간다. 화니가 따뜻하고 예의바르며 준수한 리무양에게 마음이 끌리던 때, 뜻밖에도 그가 백화사의 수장이라는 것을 발견하게 되는데...",https://image.tmdb.org/t/p/w500/byN5vCxFZ2wlL4FXGbAZMfrGQLD.jpg,15세 이상,"저우 자치, 장 추한, 쉬 무찬, 우 쩌런, 두 쯔양"
헬프 미 토드,드라마,"미국드라마, 법정",엄마의 로펌에 고용된 철부지 사립 탐정 ‘토드’. 환장의(?) 케미를 자랑하는 두 사람의 특급 수사가 시작된다!,https://image.tmdb.org/t/p/w500/pL7iPzx1PQSOoR7y6ZQ5Bl6c9rV.jpg,15세 이상,"마샤 게이 하든, 스카일러 애스틴, 매들린 와이즈, 트리스텐 J. 윙거, 인가 쉴링만"
선 넘는 해결사 이퀄라이저 3,드라마,"미국드라마, 범죄 스릴러_수사극, 복수",자경단의 이야기를 다룬 드라마,https://i.namu.wiki/i/BxfJRMzcN1Raw4Nj40ahxKpduvAPy8p2knc2mC5m-lrRPyPhOYlzSVDM3P0y-J9Cy4dlmgFbAsVt25ub-giixnXpxd7Dl0n_c0DFMAZnS4k2_UDyUINHOXP3RCqISyNDsJ32x8mveNa_X3g4TNalIg.webp,15세 이상,"퀸 라티파, 토리 키틀즈, 아담 골드버그, 리자 라피라"
